ITEM_TYPE,PRODUCT,MONTH,QUANTITY_PURCHASED,SALES
Shirts,Tough guy t-shirt,1680307200,815,16490.218
Shirts,Dragonfly logo t-shirt,1677628800,297,5836.94
Shorts,Lakefront shorts,1696118400,1666,83599.618
Swimwear,Rashguard,1701388800,1989,44561.626
Dresses,Bali dress,1701388800,3621,281800.37
Bags,Hip chest pack,1693526400,3090,158729.785
Shorts,Nice gi shorts,1690848000,1353,67471.305
Pants,Nice trek pants,1688169600,2459,182162.576
Dresses,Tropical hemp dress,1677628800,3948,294216.621
Jeans,Reg fit organic ctn jeans-short,1688169600,3938,248589.612
Swimwear,Umbrella top,1685577600,1123,24399.343
Headwear,Trim brim hat,1704067200,1857,51775.507
Shorts,Duck shorts,1685577600,1507,74998.032
Shirts,S/s octopus shirt,1698796800,940,22513.136
Jackets,Yosemite jacket,1704067200,3641,396327.697
Jackets,Rockwall jacket,1696118400,744,67565.95
Sweatshirts,London hoody,1698796800,1577,79164.229
Shirts,Merino hip crew,1682899200,806,30202.565
Headwear,Trucker hat,1685577600,2358,66770.081
Shirts,Kat 1 crew,1682899200,874,32815.204
Swimwear,Daisy top,1685577600,657,27714.287
Jackets,Atmosphere jacket,1682899200,1445,167258.208
Swimwear,Eze top,1698796800,406,8411.951
Shirts,Heat wave shirt,1701388800,1058,21873.092
Jackets,Rivermaster jacket,1706745600,2329,261365.608
Shirts,Baby farm t-shirt,1704067200,167,3230.212
Shirts,Ranch organic top,1680307200,302,7833.961
Underwear,Active sport briefs,1698796800,1662,29570.686
Headwear,Bucket hat,1704067200,3032,86613.929
Shorts,Girl's flower shorts,1675209600,282,14223.919
Jackets,Yosemite jacket,1701388800,3350,363679.312
Vests,High tide vest,1693526400,4231,316160.99
Shirts,Reef l/s shirt,1677628800,1055,28797.863
Shirts,Shark hemp shirt,1680307200,985,20173.323
Sweatshirts,Chamonix hoody,1688169600,5798,291997.213
Shirts,Earth day t-shirt,1706745600,162,3120.095
Skirts,Girl's beach skirt,1682899200,2197,111823.838
Shorts,Nylon twill shorts,1682899200,1533,68089.269
Jackets,Chamonix jacket,1677628800,1740,152663.42
Pants,Tortoise shell pants,1685577600,397,22423.298
Swimwear,Solid bermuda 1 piece,1682899200,1269,34840.768
Shirts,Heat wave shirt,1704067200,1049,21703.076
Shorts,Brazil board shorts,1677628800,1557,77686.065
Shorts,Duck shorts,1675209600,849,44324.59
Shorts,Lakefront shorts,1701388800,1787,90185.139
Shorts,Hi-tech shorts,1677628800,295,13844.114
Jackets,Andorra 1/4 zip jacket,1677628800,1404,107924.257
Vests,Lost trails vest,1680307200,1828,134194.834
Swimwear,L/s hooded rashguard,1701388800,372,10010.313
Shirts,Seaside t-shirt,1706745600,474,9301.626
Underwear,Mozambique everyday bra (b/c),1696118400,2190,89219.668
Sweatshirts,London hoody,1677628800,1715,86690.657
Jeans,Relax fit organic ctn jeans-reg,1680307200,3693,233637.726
Socks,Everyday socks,1701388800,1419,18618.27
Swimwear,Solid maui top,1704067200,1910,43010.345
Headwear,Kat 2 cap sleeve,1696118400,3766,173325.355
Shorts,Nice messenger shorts,1675209600,389,19950.743
Shorts,Windsurf board shorts,1706745600,904,43853.84
Shorts,Active boy shorts,1701388800,696,21728.261
Sweatshirts,F1 hoody,1706745600,2770,193567.353
Vests,Micro smooth vest,1704067200,3330,285506.958
Bags,Travel pack,1698796800,2654,287593.679
Bags,Hip chest pack,1690848000,2972,152547.339
Underwear,Mozambique everyday bra (b/c),1682899200,2138,86854.877
Skirts,Girl's beach skirt,1680307200,2379,120694.616
Shorts,Solid shorts,1690848000,1357,67068.345
Shorts,Worldwide shorts,1675209600,592,30773.038
Jeans,Reg fit organic ctn jeans-short,1693526400,3821,241195.871
Shirts,Kat 1 t-shirt,1696118400,1092,22666.316
Shirts,Kat 1 crew,1696118400,751,28007.997
Shirts,Fly fishing silhouette t-shirt,1704067200,1050,21589.893
Shirts,Trailblazer t-shirt,1688169600,1039,21363.228
Jackets,Chamonix jacket,1696118400,2018,177136.202
Jackets,Full gear full-zip jacket,1677628800,1134,179863.427
Jackets,Sierra wind jacket,1677628800,2832,273561.471
Sweatshirts,Kat 2 zip neck,1677628800,3334,133449.887
Shirts,Planets t-shirt,1704067200,347,6743.738
Underwear,Active boxer briefs,1682899200,4010,73494.016
Jackets,Rainbow jacket,1704067200,3219,276318.435
Sweaters,Baby striped cardigan,1696118400,1271,49013
Sweatshirts,F1 hoody,1688169600,2983,220808.717
Swimwear,Malaga bottom,1701388800,1491,32929.583
Swimwear,Daisy top,1704067200,877,37867.752
Dresses,Resort dress,1680307200,3193,254957.277
Bags,Rivermaster duffle,1685577600,3072,297945.45
Sweatshirts,Explore long sweatshirt,1685577600,2747,186423.556
Pants,Insulator pants,1680307200,1806,151942.646
Shirts,S/s sherlock shirt,1704067200,755,17787.648
Skirts,Buenos Aires skirt,1706745600,699,29258.475
Jeans,Relax fit organic ctn jeans-long,1680307200,2528,158880.964
Jeans,Relax fit organic ctn jeans-reg,1693526400,4237,267812.736
Shirts,Baby farm t-shirt,1706745600,177,3440.953
Shirts,Merino comfort crew,1698796800,661,18390.524
Shirts,Baseball tank,1698796800,775,14761.4
Shorts,Nice shorts,1680307200,888,43144.527
Shirts,Gone fishing t-shirt,1675209600,473,10101.687
Shorts,All-wear cargo shorts,1680307200,1069,51383.587
Pants,Insulator pants,1696118400,1752,147460.544
Swimwear,L/s rashguard,1704067200,145,3802.452
Shirts,Sport top,1682899200,737,19547.217
Shorts,Thrift shorts,1680307200,670,28550.337
Dresses,Bird of paradise dress,1696118400,3900,245467.891
Headwear,Trim brim hat,1682899200,1947,54610.211
Vests,Pathwalker vest,1675209600,2659,236691.082
Pants,Two-tone cargo pants,1696118400,704,48551.942
Pants,Heavy duty pants,1701388800,347,23305.141
Shirts,Lost coast t-shirt,1693526400,362,7083.701
Bags,Point break duffel 100,1701388800,4129,260090.854
Shorts,Board shorts,1701388800,885,42741.429
Swimwear,Solid toro bottom,1685577600,1023,22251.718
Headwear,Logo hat,1690848000,3640,104070.676
Pants,Iris pants,1677628800,1575,113221.548
Shirts,Baby playtime t-shirt,1704067200,448,5964.406
Shirts,Dragon t-shirt,1706745600,594,11855.081
Bags,Pocket pack,1675209600,280,11064.303
Pants,All weather capris,1690848000,2265,118295.601
Pants,Merino comfort bottoms,1698796800,1037,45154.382
Pants,Bird of paradise capris,1698796800,1005,59971.81
Vests,High tide vest,1675209600,2459,191424.151
Shorts,Girl's board shorts,1680307200,1552,68925.457
Shorts,Nice shorts,1685577600,860,42606.511
Dresses,Tropical hemp dress,1706745600,3174,222926.029
Shorts,Lost trails shorts,1685577600,654,31316.961
Swimwear,Daisy top,1688169600,813,34642.669
Shirts,All-around tee,1690848000,776,15696.879
Skirts,Bali skirt,1675209600,506,31661.316
Shorts,Baby ruffles shorts,1693526400,687,29744.658
Socks,Endurance quarter socks,1690848000,1214,15759.715
Swimwear,Antibes bottom,1682899200,137,2744.429
Jackets,Rain star jacket,1698796800,2532,346100.251
Pants,Worldwide pants,1701388800,809,47156.348
Headwear,Baby rainbow bucket hat,1688169600,1222,33274.261
Bags,Point break pack,1701388800,1890,84573.668
Shirts,Girl's dolphin t-shirt,1682899200,895,18246.751
Shorts,Multi use shorts,1704067200,595,28763.087
Shirts,Fly fishing silhouette t-shirt,1675209600,558,12276.775
Bags,Hip pack,1704067200,1905,84812.799
Shirts,S/s tropical shirt,1693526400,512,11814.916
Shorts,Heavy duty shorts,1690848000,1619,80911.723
Swimwear,Seychelles bottom,1685577600,622,13243.952
Shirts,Merino hip t-shirt 2,1701388800,599,12013.613
Shirts,White hot t-shirt,1690848000,941,19379.869
Shirts,Tropical island t-shirt,1706745600,664,13273.546
Socks,Hi-tech hw mountaineering socks,1693526400,4160,57278.717
Shirts,Earth day t-shirt,1680307200,240,4703.569
Pants,Girl's board capris,1693526400,60,2987.24
Swimwear,Solid maui top,1706745600,1400,30293.322
Shirts,Umbrella t-shirt,1701388800,518,10370.263
Bags,Point break pack,1688169600,1854,82662.575
Vests,Baby striped vest,1685577600,157,5539.09
Underwear,Kat 1 boxer briefs,1682899200,594,10016.592
Sweaters,Down sweater,1698796800,3933,270133.321
Vests,Lost trails vest,1698796800,1875,137496.323
Swimwear,Tropical hemp top,1704067200,1306,42986.655
Shirts,Motorcycle t-shirt,1693526400,702,14280.102
Shirts,All weather training top,1675209600,260,10928.569
Underwear,Active sport briefs,1685577600,1589,28187.581
Shorts,Board shorts,1685577600,899,43950.838
Shorts,Plaid shorts-5 in.,1693526400,465,17348.233
Shirts,Silhouette t-shirt,1706745600,244,4651.152
Shirts,Baby cow t-shirt,1682899200,653,8907.509
Pants,Merino casual pants,1682899200,1486,106618.685
Shorts,Nice messenger shorts,1696118400,709,33870.743
Shirts,S/s stringray shirt,1696118400,300,6695.346
Sweatshirts,Moon hoody,1680307200,1483,65700.236
Shirts,Merino hip crew,1685577600,687,25813.222
Sweatshirts,Cotton fleece hoody,1675209600,1148,67365.155
Swimwear,Solid bermuda top,1693526400,259,5309.734
Shirts,Pinback top,1675209600,630,28861.787
Shirts,One tree shirt,1682899200,848,17340.022
Jackets,F2 jacket,1706745600,1267,154207.667
Pants,Rain star pants,1677628800,830,75948.047
Swimwear,Cannes top,1704067200,365,7517.113
Shirts,Baby farm t-shirt,1675209600,153,3180.928
Shirts,Baby cow t-shirt,1688169600,663,9139.717
Pants,Duck pants,1698796800,625,43308.264
Shirts,Oz t-shirt,1693526400,472,9293.748
Shirts,Merino comfort crew,1704067200,760,21261.522
Shirts,Ladybug t-shirt,1688169600,137,2606.889
Headwear,Logo hat,1704067200,3229,92134.389
Shirts,Sleeveless a/c shirt,1701388800,240,4646.966
Swimwear,Rashguard,1698796800,1768,39550.754
Shirts,Oz t-shirt,1690848000,535,10597.066
Skirts,Bird of paradise skirt,1680307200,3304,170153.839
Shirts,Hang glider t-shirt,1682899200,563,11163.74
Shorts,All-wear shorts,1682899200,1845,86800.505
Jackets,Light weight jacket,1688169600,3410,214743.456
Shirts,Tough guy t-shirt,1682899200,756,15356.801
Shirts,Blue marlin t-shirt,1696118400,285,5497.046
Shirts,All weather training top,1690848000,431,16795.037
Jeans,Relax fit organic ctn jeans-long,1685577600,2686,168246.449
Shirts,Seaside t-shirt,1675209600,416,8906.743
Shorts,Nylon twill shorts,1701388800,1402,62355.323
Shorts,Girl's flower shorts,1680307200,357,16801.086
Socks,Hi-tech hiking crew socks,1682899200,3037,41485.859
Jackets,F2 jacket,1719792000,588,67590.6
Sweaters,Micro deluxe cardigan,1719792000,1133,56593.35
Pants,Rivermaster pants,1719792000,579,43396.05
Swimwear,Solid beach bum bottom,1719792000,2299,45865.05
Shirts,Merino hip t-shirt 2,1719792000,461,8735.95
Socks,Hiking crew socks,1719792000,730,8723.5
Shirts,Seaside t-shirt,1722470400,577,10934.15
Dresses,Tropical hemp dress,1719792000,2590,168220.5
Swimwear,Mozambique bikini,1719792000,667,26646.65
Shirts,Merino hip tank,1719792000,262,4964.9
Bags,Hip pack,1719792000,1821,72748.95
Pants,All weather capris,1722470400,1371,62997.45
Shorts,Windsurf board shorts,1719792000,1495,67200.25
Shirts,Cow skull t-shirt,1722470400,827,15671.65
Pants,Multi-purpose pants,1722470400,155,10067.25
Skirts,Multi use skirt,1722470400,2531,101113.45
Pants,Heavy duty pants,1722470400,196,12730.2
Shorts,All-wear cargo shorts,1719792000,1425,62628.75
Jackets,Rivermaster jacket,1719792000,966,101381.7
Sweatshirts,Kat 2 v-neck,1722470400,1387,26283.65
Pants,Worldwide capris,1722470400,1318,85604.1
Pants,Nice trek pants,1722470400,1416,91969.2
Pants,Rain star pants,1722470400,455,38652.25
Shirts,Kat 1 t-shirt,1722470400,994,18836.3
Jackets,F1 full-zip jacket,1719792000,473,54371.35
Dresses,Bali dress,1722470400,1781,121018.95
Underwear,Active boxer briefs,1722470400,2284,36429.8
Headwear,Logo hat,1722470400,2293,57210.35
Skirts,Bird of paradise skirt,1722470400,3157,141907.15
Shorts,Solid shorts,1722470400,1498,67335.1
Shirts,S/s blue sun shirt,1722470400,597,13104.15
Shirts,L/s sunshine shirt,1722470400,422,10950.9
Shirts,Dragonfly logo t-shirt,1722470400,309,5855.55
Shirts,Moose t-shirt,1722470400,617,11692.15
Skirts,Iris skirt,1722470400,1706,85214.7
Pants,Two-tone cargo pants,1722470400,363,23576.85
Shirts,Purple mountains shirt,1722470400,718,13606.1
Shirts,Langkawi tank,1722470400,266,6636.7
Shirts,Maui shirt,1722470400,396,7504.2
Shirts,Ladybug t-shirt,1722470400,128,2425.6
Vests,Synch vest,1725148800,1876,131226.2
Pants,T5 pants,1725148800,1537,99828.15
Shirts,Solo t-shirt,1725148800,693,13132.35
Shirts,Kat 1 t-shirt,1725148800,1011,19158.45
Shirts,Caribou t-shirt,1725148800,767,14534.65
Shirts,One tree shirt,1725148800,797,15103.15
Shirts,Baby playtime t-shirt,1725148800,359,4649.05
Headwear,Logo hat,1725148800,2275,56761.25
Shorts,Duck shorts,1725148800,1785,80235.75
Shorts,Thrift shorts,1725148800,880,35156
Vests,Pack vest,1725148800,210,17839.5
Pants,All-out capris,1725148800,1043,47925.85
Jeans,Relax fit organic ctn jeans-short,1725148800,1688,92755.6
Shirts,Umbrella t-shirt,1725148800,482,9133.9
Shorts,Multi use shorts,1725148800,637,28633.15
Pants,Multi-purpose pants,1725148800,176,11431.2
Shirts,High energy top,1725148800,180,4491
Swimwear,Solid barbados bottom,1725148800,574,11451.3
Sweatshirts,Chamonix hoody,1727740800,2723,119675.85
Shirts,Kat 2 crew,1727740800,582,20340.9
Headwear,Trucker hat,1727740800,1877,46831.15
Pants,Multi-purpose pants,1727740800,216,14029.2
Shirts,Fly fishing silhouette t-shirt,1727740800,1042,19745.9
Swimwear,Eze top,1727740800,474,9456.3
Shorts,Heavy duty shorts,1727740800,2035,91473.25
Shirts,Fly fishing t-shirt,1727740800,142,2690.9
Shirts,Merino comfort crew,1730419200,548,14220.6
Bags,Point break pack,1730419200,1523,60843.85
Pants,Merino casual pants,1730419200,973,63196.35
Shirts,S/s red house shirt,1733011200,782,17164.9
Skirts,Malaga skirt,1735689600,1006,55279.7
Shirts,Umbrella t-shirt,1735689600,355,6727.25
Jeans,Reg fit organic ctn jeans-short,1722470400,1972,108361.4
Shirts,Ranch organic top,1722470400,281,7010.95
Dresses,Iris dress,1722470400,1115,72419.25
Shirts,Ranch organic polo,1722470400,467,16321.65
Skirts,Buenos Aires skirt,1722470400,891,35595.45
Pants,Rockwall pants,1722470400,1498,82315.1
Jackets,Chamonix jacket,1722470400,586,45678.7
Shirts,Baby farm t-shirt,1722470400,197,3733.15
Shirts,smiley logo t-shirt,1722470400,232,4396.4
Jeans,Reg fit organic ctn jeans-long,1725148800,2141,117647.95
Shirts,Kat 2 crew,1725148800,582,20340.9
Shirts,S/s tropical shirt,1725148800,496,10887.2
Shirts,L/s stringray t-shirt,1725148800,534,13857.3
Dresses,Merino comfort dress,1725148800,1192,53580.4
Shorts,Rivermaster shorts,1725148800,1031,51498.45
Shorts,Brazil board shorts,1725148800,1910,85854.5
Shirts,Fly fishing silhouette t-shirt,1725148800,993,18817.35
Shirts,Sleeveless a/c shirt,1725148800,243,4604.85
Shirts,Text logo t-shirt,1725148800,110,2084.5
Headwear,Logo visor,1725148800,1635,35888.25
Vests,Micro smooth vest,1725148800,1413,105904.35
Shorts,Two-tone cargo shorts,1725148800,41,1842.95
Shirts,Swordfish t-shirt,1725148800,179,3392.05
Skirts,Bird of paradise skirt,1725148800,3094,139075.3
Shirts,L/s sunshine shirt,1725148800,424,11002.8
Shirts,Ladybug t-shirt,1725148800,131,2482.45
Sweatshirts,Kat 4 zip neck,1727740800,2102,94484.9
Pants,Duck pants,1727740800,426,27668.7
Pants,Nice trek pants,1727740800,1499,97360.05
Pants,Merino casual pants,1727740800,812,52739.4
Pants,Rain star pants,1727740800,485,41200.75
Socks,Hiking crew liner socks,1727740800,3031,36220.45
Swimwear,Solid toro bottom,1727740800,1535,30623.25
Swimwear,Daisy top,1727740800,1049,41907.55
Shirts,Merino hip crew,1727740800,724,25303.8
Shirts,Girl's bunny t-shirt,1727740800,143,2709.85
Shirts,High energy top,1727740800,209,5214.55
Shirts,Kat 1 crew,1727740800,786,27470.7
Shirts,Bi-plane t-shirt,1727740800,808,15311.6
Dresses,Bird of paradise dress,1727740800,2042,112207.9
Underwear,Kat 1 boxer briefs,1727740800,422,6730.9
Shorts,California shorts,1727740800,1221,54883.95
Jackets,Track jacket,1727740800,1195,77615.25
Jackets,Reversible jacket,1727740800,1034,72328.3
Shirts,Ranch organic polo,1727740800,431,15063.45
Bags,Point break duffel 100,1727740800,3466,190456.7
Underwear,Active mesh bra,1727740800,1512,63428.4
Jeans,Relax fit organic ctn jeans-long,1727740800,1633,89733.35
Shirts,Merino comfort crew,1727740800,632,16400.4
Shirts,Bird of paradise cross-back tank,1727740800,137,4788.15
Shirts,Maui shirt,1727740800,381,7219.95
Shirts,All-around polo,1727740800,541,16202.95
Shorts,Baja board shorts,1727740800,99,4450.05
Shirts,Planets t-shirt,1727740800,302,5722.9
Shorts,One-stripe board shorts,1727740800,233,6978.35
Jackets,Andorra hooded jacket,1727740800,262,23566.9
Sweatshirts,Explore long sweatshirt,1730419200,1660,99517
Vests,Micro smooth vest,1730419200,1913,143379.35
Jeans,Relax fit organic ctn jeans-long,1730419200,1845,101382.75
Swimwear,Solid beach bum bottom,1730419200,2328,46443.6
Swimwear,Cannes bottom,1730419200,2356,47002.2
Shirts,Kat 1 t-shirt,1730419200,897,16998.15
Shirts,Seaside t-shirt,1730419200,498,9437.1
Bags,Pocket pack,1730419200,320,11184
Bags,Travel pack,1730419200,2244,213067.8
Headwear,Logo hat,1730419200,2454,61227.3
Jackets,Light weight jacket,1730419200,1935,106328.25
Sweatshirts,F1 hoody,1730419200,1861,120871.95
Pants,Worldwide pants,1730419200,537,29508.15
Bags,Point break duffel 100,1730419200,2978,163641.1
Underwear,Mozambique bra (a/b),1730419200,2890,103895.5
Shorts,Board shorts,1730419200,1029,46253.55
Shorts,Nice gi shorts,1730419200,1641,73762.95
Swimwear,L/s rashguard,1730419200,131,3399.45
Shirts,Shark hemp shirt,1730419200,792,15008.4
Shirts,Tropical island t-shirt,1730419200,737,13966.15
Shirts,Shooting star t-shirt,1730419200,152,2880.4
Shorts,Nice shorts-7 in.,1730419200,309,13889.55
Shorts,Buenos Aires shorts,1730419200,92,4135.4
Shirts,Violet top,1730419200,97,3875.15
Pants,Buenos Aires pants,1733011200,520,28574
Pants,Rockwall pants,1733011200,2109,115889.55
Pants,Chapparal pants,1733011200,520,28574
Socks,Hiking crew liner socks,1733011200,3346,39984.7
Socks,Hi-tech hiking crew socks,1733011200,2464,29444.8
Shirts,Titanic t-shirt,1733011200,342,6480.9
Shirts,Baseball tank,1733011200,495,8885.25
Dresses,Spring dress,1733011200,1422,63918.9
Underwear,Mozambique bra (a/b),1733011200,2910,104614.5
Underwear,Active sport boxer briefs,1733011200,1344,21436.8
Shorts,Nice shorts,1733011200,882,39645.9
Jackets,Andorra jacket,1733011200,1248,106017.6
Jackets,Lost trails jacket,1733011200,1474,125216.3
Pants,Merino comfort bottoms,1733011200,830,33158.5
Swimwear,Rashguard,1733011200,1757,35052.15
Shirts,S/s blue sun shirt,1733011200,475,10426.25
Shirts,Violet top,1733011200,80,3196
Shirts,Sport top,1733011200,537,13398.15
Shirts,One tree shirt,1733011200,615,11654.25
Jackets,Tortoise shell jacket,1733011200,819,60565.05
Sweatshirts,Moon hoody,1733011200,1239,49498.05
Pants,Sierra guide pants,1733011200,1403,91124.85
Shirts,Kat 2 crew,1733011200,422,14748.9
Shirts,Blue marlin 2 t-shirt,1733011200,596,11294.2
Pants,Merino casual pants,1733011200,1070,69496.5
Shirts,Killer whale t-shirt,1733011200,323,6120.85
Swimwear,Solid barbados bottom,1733011200,403,8039.85
Shorts,Nice messenger shorts,1733011200,561,25216.95
Shirts,S/s tropical shirt,1733011200,371,8143.45
Shirts,Save the whales t-shirt,1733011200,107,2027.65
Shirts,Baby farm t-shirt,1733011200,145,2747.75
Pants,Worldwide pants,1735689600,607,33354.65
Pants,Old school pants,1735689600,1022,66378.9
Shirts,S/s tropical shirt,1735689600,364,7989.8
Shirts,S/s a/c shirt,1735689600,164,3599.8
Shirts,Heat wave shirt,1735689600,593,11237.35
Shirts,Shooting star t-shirt,1735689600,108,2046.6
Shirts,Text logo t-shirt,1735689600,68,1288.6
Bags,Travel pack,1735689600,2380,225981
Bags,Hip chest pack,1735689600,2573,115656.35
Headwear,Fastback cap,1735689600,2188,54590.6
Jackets,Full gear full-zip jacket,1735689600,941,136397.95
